delivery,0.25
delta,0.075
delude,-0.345
deluge,-0.225
delusion,-0.425
delusional,-0.4275
deluxe,0.44
demand,-0.225
demeaning,-0.595
demeanor,0.08
demented,-0.4725
dementia,-0.5375
demise,-0.5
demo,0.1625
democracy,0.29
democrat,0.135
democratic,0.175
demographic,-0.1475
demolish,-0.5825
demolition,-0.2725
demon,-0.5
demonic,-0.4875
demonstrate,0.1175
demonstration,0.125
demure,-0.1125
den,0.0275
deniability,-0.2775
denial,-0.3575
denim,0.25
denominator,-0.0975
denounce,-0.19
dense,-0.08
density,0.0375
dent,-0.37
dental,-0.0675
dentist,-0.29
deny,-0.2975
deodorant,0.2725
depart,-0.2375
department,0.0825
departmental,-0.0825
departure,-0.2375
depend,0
dependable,0.56
dependence,-0.35
dependency,-0.3225
dependent,-0.125
depict,-0.065
deplorable,-0.275
deploy,-0.1875
deployment,-0.42
deport,-0.465
deportation,-0.3575
depose,-0.2
deposit,0.3125
deposition,-0.3675
depository,-0.06
depot,0.045
depravity,-0.4875
depress,-0.6325
depressed,-0.6825
depressing,-0.63
depression,-0.64
depressive,-0.59
deprivation,-0.605
deprive,-0.4075
depth,0.2
deputy,0.075
derail,-0.285
derelict,-0.305
derivative,-0.075
derive,-0.07
dermatologist,0.25
derogatory,-0.575
descend,-0.0825
descendant,0.065
descent,0.075
describe,0.225
description,0.06
descriptive,0.185
desecrate,-0.4875
desecration,-0.515
desert,0.09
deserter,-0.4325
desertion,-0.25
deserve,0.4425
deserving,0.425
design,0.45
designate,0.155
designated,0.025
designer,0.1425
desirable,0.4875
desire,0.5125
desist,-0.1825
desk,0.14
desolate,-0.5125
desolation,-0.5225
despair,-0.3475
despairing,-0.5
desperado,-0.15
desperate,-0.4525
desperation,-0.6125
despicable,-0.56
despise,-0.48
despondent,-0.2975
dessert,0.55
destination,0.35
destiny,0.4325
destitute,-0.7225
destroy,-0.5825
destroyer,-0.71
destruct,-0.375
destruction,-0.6175
destructive,-0.4725
detach,-0.125
detached,-0.3375
detachment,-0.175
detail,0.1675
detailed,0.275
detain,-0.5
detect,0.0225
detection,-0.0925
detective,0.015
detector,-0.145
detention,-0.43
deter,-0.2375
detergent,0.105
deteriorate,-0.34
deteriorating,-0.5925
deterioration,-0.5275
determination,0.645
determine,0.25
deterrent,-0.105
detest,-0.4875
detonate,-0.435
detonation,-0.4
detonator,-0.175
detour,-0.285
detriment,-0.3325
deuce,-0.1175
deutschmark,-0.145
devastating,-0.7275
devastation,-0.5225
develop,0.2625
developer,0.2225
development,0.0625
deviant,-0.4125
deviate,0.025
deviation,-0.025
device,0.1975
devil,-0.4725
deviled,-0.4075
devilish,-0.195
devious,-0.3575
devise,-0.1375
devoid,-0.3475
devote,0.1325
devoted,0.54
devotion,0.25
devour,0.0525
devout,-0.13
dew,-0.0525
dexterity,0.3375
diabetes,-0.565
diabetic,-0.5
diabolical,-0.4425
diagnose,0
diagnosis,-0.095
diagnostic,-0.0475
diagonal,0.0425
diagram,0.1175
dial,-0.0925
dialect,0.25
dialogue,0.3125
dialysis,-0.44
diameter,-0.06
diamond,0.47
diaper,-0.3225
diaphragm,-0.0825
diarrhea,-0.725
diary,0.25
dib,0
dibs,0.0525
dice,0.2
dicey,-0.19
dick,-0.485
dickhead,-0.6
dictate,-0.15
dictation,-0.185
dictator,-0.5575
dictatorship,-0.595
diction,-0.0375
dictionary,0.2625
diddle,-0.0625
die,-0.8325
diesel,-0.17
diet,-0.145
differ,0.025
difference,-0.0275
different,0.2275
differential,-0.25
difficult,-0.305
difficulty,-0.6075
diffuse,0.01
dig,0.07
digest,-0.065
digestion,-0.125
digestive,0
digit,-0.04
digital,0.25
dignified,0.3875
dignify,0.17
dignity,0.55
dike,-0.195
dilation,0.04
dildo,-0.1075
dilemma,-0.19
diligence,0.17
diligent,0.285
dill,0.2125
dim,-0.4075
dime,0.145
dimension,0.06
dimensional,0.29
diminish,-0.2375
diminutive,-0.145
dimwit,-0.38
dine,0.4
diner,0.4375
dinghy,-0.045
dingo,0.1625
dingy,-0.3875
dining,0.4425
dinky,-0.225
dinner,0.35
dinnertime,0.395
dinosaur,0.2775
diocese,0.0125
dioxide,-0.105
dip,0.105
diploma,0.33
diplomacy,0.1325
diplomat,-0.0875
diplomatic,0.225
dipper,0.0975
dippy,-0.185
dipstick,-0.2275
dire,-0.5
direct,0.1875
direction,0.1125
directive,0.175
director,-0.0125
directory,0.0525
dirt,-0.125
dirty,-0.4575
disability,-0.5125
disable,-0.355
disabled,-0.575
disadvantage,-0.58
disagree,-0.54
disagreeable,-0.4275
disagreement,-0.535
disappear,-0.225
disappearance,-0.3125
disappoint,-0.405
disappointed,-0.5875
disappointing,-0.5525
disappointment,-0.5525
disapproval,-0.4
disapprove,-0.3625
disarm,-0.155
disaster,-0.8225
disastrous,-0.6975
disband,-0.25
disbelief,-0.1975
disc,0.15
discard,-0.25
discerning,-0.0125
discharge,-0.4
disciple,-0.0825
disciplinary,-0.35
discipline,0.225
disciplined,0.2875
disclose,-0.25
disclosure,-0.0725
disco,0.19
discoloration,-0.295
discomfort,-0.54
disconcerting,-0.355
disconnect,-0.2975
discontent,-0.5625
discontinue,-0.265
discord,-0.355
discount,0.195
discourage,-0.4875
discouraged,-0.455
discouraging,-0.5275
discourse,-0.455
discover,0.545
discovery,0.4525
discredit,-0.465
discreet,0.0125
discrepancy,-0.3925
discretion,0.1
discretionary,0.1325
discriminate,-0.455
discriminating,-0.6675
discrimination,-0.6375
discuss,0.2225
discussion,0.295
disdain,-0.3225
disdainful,-0.4675
disease,-0.83
diseased,-0.69
disembodied,-0.3175
disengage,-0.2375
disgrace,-0.6375
disgraceful,-0.6625
disgruntled,-0.4725
disguise,-0.0475
disgust,-0.42
disgusted,-0.58
disgusting,-0.6825
dish,0.175
dishonest,-0.5
dishonesty,-0.7375
dishonor,-0.6575
dishonorable,-0.6675
dishwasher,0.08
disinfect,0.0275
disinfectant,0.025
disintegrate,-0.17
disk,0.06
dislike,-0.4375
disloyal,-0.6825
disloyalty,-0.6075
dismal,-0.6
dismantle,-0.065
dismay,-0.475
dismiss,-0.105
dismissal,-0.2375
dismissive,-0.4
dismount,0.0125
disobedience,-0.42
disobey,-0.4525
disorder,-0.31
disorderly,-0.5125
disorientation,-0.3575
disoriented,-0.435
disown,-0.6775
disparage,-0.5
dispatch,-0.025
dispatcher,-0.1025
dispensary,0.0125
dispense,0.06
dispenser,0.065
dispersal,-0.0225
disperse,-0.2025
displace,-0.5275
displacement,-0.33
display,0.2975
displease,-0.5925
displeased,-0.3975
displeasure,-0.62
disposable,-0.25
disposal,-0.25
dispose,-0.25
disposition,-0.0475
disprove,-0.275
dispute,-0.62
disqualify,-0.6325
disregard,-0.12
disrespect,-0.5475
disrespectful,-0.5725
disrupt,-0.38
disruption,-0.42
disruptive,-0.45
dissatisfied,-0.4375
dissect,-0.2625
dissection,-0.4725
dissent,-0.05
dissertation,-0.175
dissociative,-0.355
dissolve,0.1075
dissuade,-0.2225
distance,-0.2775
distant,-0.065
distasteful,-0.4575
distilled,0.04
distinct,0.1375
distinction,0.0125
distinctive,0.33
distinguish,0.065
distinguished,0.405
distinguishing,0.0925
distort,-0.405
distorted,-0.2775
distortion,-0.375
distract,-0.33
distraction,-0.2375
distraught,-0.5475
distress,-0.4375
distressed,-0.405
distressing,-0.355
distribute,0.0125
distribution,0.125
distributor,-0.095
district,-0.025
distrust,-0.5125
disturb,-0.3875
disturbance,-0.58
disturbing,-0.58
ditch,-0.45
ditto,0.125
ditty,0.095
diva,-0.33
dive,0.2025
diver,0.165
diverse,0.25
diversion,0.055
diversionary,-0.145
diversity,0.285
divert,-0.145
divide,-0.055
divine,0.5375
division,-0.145
divorce,-0.6275
divorcee,-0.4275
divulge,-0.0525
divvy,-0.0475
dizziness,-0.41
dizzy,-0.465
do,0.1025
doable,0.13
doc,-0.0825
docile,0.1875
dock,0.0125
docket,-0.1175
docking,0.05
doctor,0.2325
doctorate,0.2375
doctrine,-0.0275
document,0.105
documentary,0.2275
documentation,-0.04
documents,0.0875
dodger,-0.075
dodgy,-0.0525
dodo,-0.2725
doer,0.1575
dog,0.5
dogface,-0.2625
doggy,0.5
doghouse,0.025
dojo,0.25
dole,-0.0125
doll,0.22
dollar,0.5975
dollhouse,0.15
dolphin,0.4175
domain,0.0125
dome,0.2375
domestic,0.0125
domesticated,0.205
dominance,0.0475
dominant,0.0375
dominate,-0.15
domination,-0.3575
dominatrix,-0.17
dominion,-0.095
domino,0
donate,0.425
donation,0.5
donkey,0.3225
donor,0.3925
doodle,0.3475
doom,-0.5
doomsday,-0.55
door,0.1075
doorbell,0.0825
doorknob,-0.035
doorman,0.1125
doormat,-0.33
doornail,-0.08
doorstep,0.035
doorway,0.17
dopamine,-0.09
dope,-0.215
dopey,-0.285
dork,-0.1625
dorky,0.03
dorm,0.04
dormant,-0.0375
dormitory,0.015
dorsal,0.0125
dosage,-0.1075
dose,-0.0225
dossier,-0.04
dot,-0.04
dotted,-0.035
dotty,0.04
double,0.195
doubt,-0.43
doubtful,-0.285
douche,-0.525
dough,0.25
doughboy,-0.04
doughnut,0.625
douse,-0.27
dove,0.475
downer,-0.3825
downfall,-0.45
downfield,-0.04
download,0.25
downriver,0.1525
downside,-0.3625
downtime,0.2
downward,-0.25
downy,0.1925
dowry,-0.075
doze,0.2375
dozen,0.195
Dr. Pepper,0.475
drab,-0.56
draft,0.075
drafty,-0.175
drag,-0.33
dragon,0.42
dragonfly,0.3625
drain,-0.3
drainage,-0.2775
drainpipe,-0.12
drake,0.0125
drama,-0.1575
dramatic,0.0425
drape,-0.0125
drastic,-0.0925
drat,-0.1875
draught,-0.275
draw,0.295
drawback,-0.155
drawbridge,0.1125
drawer,-0.0825
dread,-0.5
dreaded,-0.7225
dreadful,-0.6
dream,0.6075
dreamboat,0.6175
dreamer,0.6125
dreamland,0.5
dreamy,0.63
dreary,-0.3625
dredge,-0.42
dress,0.355
dresser,0.07
dressmaker,0.4625
dressy,0.205
dribble,-0.08
drift,0.0225
drifter,-0.0125
driftwood,0.1325
drill,-0.0675
drink,0.4175
drinker,-0.32
drip,0.13
drive,0.375
drivel,-0.1775
driver,0.3475
driveway,-0.1075
drizzle,0.045
droll,0.0225
drone,-0.375
drool,-0.43
droopy,-0.25
drop,-0.1925
dropout,-0.4175
dropper,0.0125
drought,-0.5525
drown,-0.6675
drowsy,-0.1875
drug,-0.2225
drug dealing,-0.5475
druggist,-0.2775
drugs,-0.285
drugstore,-0.065
drum,0.2625
drummer,0.3825
drunk,-0.235
drunk driving,-0.855
drunkard,-0.43
drunken,-0.5
drunkenness,-0.395
dry,-0.035
dryer,0.0525
dual,0.035
dub,0.0875
dubious,-0.3825
duchess,0.2875
duck,0.2775
duckling,0.545
ducky,0.4
duct,-0.19
dud,-0.315
dude,0.2275
due,-0.015
duel,0.0125
duet,0.2775
duffel,-0.025
dugout,-0.1125
duh,-0.125
duke,-0.05
dull,-0.4
dullard,-0.08
dumb,-0.64
dumbbell,-0.0725
dummy,-0.335
dump,-0.3175
dumpling,0.37
dumpster,-0.38
dunce,-0.44
dune,0.0875
dung,-0.285
dungeon,-0.37
dunk,-0.0825
duo,0.3625
dupe,-0.25
duplex,0.1675
duplicate,-0.075
duration,0.1075
duress,-0.545
dusk,0.1575
dusky,-0.0125
dust,-0.32
duster,0.065
dustpan,-0.0825
dusty,-0.2625
duty,0.0825
dwarf,-0.0725
dweeb,-0.2075
dwell,-0.0625
dwelling,0.0525
dye,0.0625
dyke,-0.3
dynamic,0.275
dynamite,-0.0525
dynamo,0.3025
dynasty,0.04
dysentery,-0.5
dysfunction,-0.455
dysfunctional,-0.4775
eager,0.3425
eagle,0.3675
ear,0.215
earful,-0.1825
earl,0.0375
earn,0.5
earnest,0.225
earnings,0.3425
earpiece,0.01
earring,0.3625
earrings,0.08
earth,0.4575
earthling,0.1325
earthly,0.1575
earthquake,-0.4875
earthy,0.375
ease,0.2875
east,0.3325
eastbound,0.1625
eastern,0.0925
easy,0.6175
easygoing,0.5075
eat,0.525
eater,-0.0125
eavesdrop,-0.2375
ebony,0.285
eccentric,0.0925
echelon,0.1375
echinacea,-0.05
echo,0.05
eclectic,0.225
eclipse,0.44
ecological,0.155
economic,0.025
economics,0.05
economy,-0.34
ecosystem,0.375
ecstasy,0.5475
ecstatic,0.3625
edema,-0.285
edge,-0.1425
edgy,-0.0475
edible,0.42
edifice,0
edit,-0.0125
editing,0.1125
edition,0.075
editor,0.1075
editorial,0.045
educate,0.62
education,0.395
educational,0.4
educator,0.395
eel,-0.215
eerie,-0.4
effect,0.125
effective,0.4875
effectiveness,0.475
efficiency,0.435
efficient,0.4875
effort,0.3675
effortless,0.525
egg,0.2375
egghead,-0.1325
eggnog,0.25
eggplant,0.1375
eggshell,0.05
ego,-0.155
egomaniac,-0.33
egotistical,-0.48
eight,0.0925
eighteen,0.18
eighty,0.1075
ejaculate,0.25
ejaculation,0.105
eject,-0.2625
ejection,-0.375
El Nino,-0.1775
elaborate,0.345
elastic,0.1775
elated,0.39
elbow,0.095
elder,0.2775
elderly,-0.0925
elect,0.13
election,-0.125
elective,0.095
electoral,-0.1975
electric,0.275
electric slide,0.2625
electrical,0.1425
electrician,0.0525
electricity,0.2875
electrocute,-0.4325
electrocution,-0.6375
electromagnetic,0.025
electron,0.0825
electronic,0.38
electronics,0.375
elegance,0.4775
elegant,0.5
element,0.145
elemental,0.0475
elementary,0.2775
elephant,0.2925
elevate,0.355
elevation,0.1675
elevator,0.2375
eleven,0
elf,0.275
elicit,-0.215
eligible,0.3625
eliminate,-0.2775
elimination,-0.285
elite,0.1775
elitist,-0.125
elixir,0.17
elk,0.2025
elm,0.33
elope,0.395
eloquence,0.44
eloquent,0.54
elude,-0.095
elusive,-0.175
email,0.25
emancipation,0.3925
embankment,0
embargo,0.0125
embark,0.2225
embarrass,-0.405
embarrassed,-0.3725
embarrassing,-0.3675
embarrassment,-0.57
embassy,0.075
embattled,-0.2375
embezzlement,-0.5125
embezzler,-0.4875
emblem,0.25
embodiment,0.18
embolism,-0.715
embrace,0.5
embroidery,0.3825
embryo,0.1875
emcee,0.0375
emerald,0.575
emerge,0.1875
emergency,-0.57
emery,-0.065
eminence,0.1075
eminent,0.145
emissary,-0.06
emission,-0.225
emit,-0.0475
emotion,0.405
emotional,0.0275
empathize,0.525
empathy,0.5725
emperor,-0.08
emphasis,0.065
emphasize,0.1875
emphysema,-0.6325
empire,0.09
empirical,-0.0825
employ,0.2225
employee,0.0725
employer,0.075
employment,0.25
emporium,0.0625
empress,-0.0125
emptiness,-0.435
empty,-0.305
emu,0.1125
emulate,0.0275
enable,0.0325
enamel,0.105
enchanted,0.54
enchanting,0.45
enchantment,0.45
enchantress,0.205
enchilada,0.4075
enclosure,-0.1
encore,0.475
encounter,0.04
encourage,0.54
encouragement,0.425
encouraging,0.4725
encryption,0.035
encyclopedia,0.285
end,-0.0675
end table,0.0625
endanger,-0.5825
endangerment,-0.5
endearing,0.5425
endeavor,0.355
endgame,-0.1925
ending,-0.1925
endless,-0.25
endorse,0.05
endorsement,0.2625
endowment,0.25
endurance,0.465
endure,-0.0125
enduring,0.4175
enema,-0.4275
enemy,-0.695
energetic,0.6425
energize,0.6075
energy,0.475
enforce,0.08
enforcement,-0.0825
enforcer,-0.2975
engage,0.4
engaged,0.445
engagement,0.4125
engine,0.12
engineer,0.1975
engineering,0.25
engraving,0.2925
enhance,0.405
enhancement,0.3225
enigma,0.0875
enjoy,0.6675
enjoyable,0.6575
enjoyment,0.8425
enlarge,0.0825
enlargement,-0.0875
enlighten,0.595
enlightening,0.5
enlightenment,0.4475
enlist,-0.145
ennui,-0.2175
enormous,0.17
enraged,-0.6675
enroll,0.235
enrollment,0.2975
ensemble,0.1675
enslave,-0.5825
ensure,0.1775
entail,0.0875
enter,0.2725
enterprise,0.25
enterprising,0.13
entertain,0.5525
entertainer,0.37
entertaining,0.75
entertainment,0.6475
enthusiasm,0.535
enthusiast,0.4125
enthusiastic,0.6375
entice,0.0825
entire,0.1675
entirety,0.2375
entitle,-0.0275
entity,0.0475
entourage,-0.025
entrails,-0.4075
entrance,0.2625
entrapment,-0.425
entree,0.4075
entrepreneur,0.285
entrust,0.33
entry,-0.0125
envelope,0.2375
envious,-0.37
environment,0.425
environmental,0.125
envision,0.285
envoy,-0.025
envy,-0.4875
enzyme,0.035
epic,0.5475
epidemic,-0.7375
epidural,-0.3375
epilepsy,-0.575
epileptic,-0.42
epiphany,0.515
episode,0
epitaph,-0.1175
epitome,0.1675
equal,0.3675
equality,0.4375
equalizer,0.0125
equate,0.29
equation,0.0725
equator,0.105
equestrian,0.1775
equilibrium,0.33
equipment,0.155
equity,0.1025
equivalent,0.2225
era,0.0725
eradicate,-0.3025
erase,-0.0275
eraser,0.16
erect,0.1975
erectile,-0.125
erection,0.595
ergo,-0.035
erosion,-0.3025
erotic,0.2075
erotica,0.275
err,-0.355
errand,-0.08
errant,-0.1425
erratic,-0.4475
erroneous,-0.155
error,-0.41
erupt,0.035
eruption,-0.065
escalate,-0.2375
escalating,-0.06
escalation,-0.045
escalator,0.2375
escape,0.125
escort,0.0875
escrow,-0.11
esophagus,-0.125
espionage,-0.2375
espresso,0.42
esquire,0.1675
essay,-0.025
essence,0.4375
essential,0.315
establish,0.145
estate,0.1625
esteem,0.345
esteemed,0.2375
estimate,0.2375
estimation,-0.0825
estranged,-0.3325
estrogen,0.055
eternal,0.44
eternity,0.2625
ether,-0.0925
ethic,0.25
ethical,0.195
ethics,0.25
ethnic,0.09
etiquette,0.25
eucalyptus,0.2625
eulogy,-0.3925
euphemism,0.0125
euphoria,0.565
euphoric,0.7
euro,0.0875
euthanasia,-0.425
evacuate,-0.4
evacuation,-0.1925
evade,-0.1125
evaluate,0.025
evaluation,-0.035
evaporate,0.1
evasion,-0.41
evasive,-0.44
evening,0.5225
evens,0.0825
event,0.3025
eventual,0.0125
everlasting,0.3875
everyday,0.1175
everyman,0.105
evict,-0.5925
eviction,-0.5
evidence,-0.07
evident,0.025
evidentiary,-0.125
evil,-0.665
evolution,0.0875
evolutionary,0.155
evolve,0.175
ex,-0.575
exact,0.145
exacting,0.105
exaggerate,-0.16
exaggeration,-0.2025
exam,-0.1675
examination,0.0125
examine,0.1525
examiner,-0.1775
example,-0.025
excavation,-0.0275
exceed,-0.0525
excel,0.2375
excellence,0.7175
excellent,0.64
excelsior,0.2375
exception,0.0625
exceptional,0.58
excess,-0.1775
excessive,-0.1575
exchange,0.225
excitable,0.17
excite,0.6975
excited,0.7775
excitement,0.655
exciting,0.7375
exclamation,0.4625
exclude,-0.3625
exclusive,-0.125
excrement,-0.75
excruciating,-0.725
excursion,0.2075
excuse,-0.12
exec,-0.035
execute,-0.265
execution,-0.68
executioner,-0.6925
executive,-0.0125
executor,-0.2625
exemplary,0.145
exempt,-0.04
exemption,0.0925
exercise,0.3325
exert,0.1175
exhale,0.2775
exhaust,-0.25
exhaustion,-0.4475
exhaustive,-0.19
exhibit,0.1925
exhibition,0.1325
exhilarated,0.475
exhilarating,0.5975
exhumation,-0.5275
exhume,-0.2625
exile,-0.42
exist,0.225
existence,0.3125
existential,0.215
existing,-0.0425
exit,0.0875
exodus,-0.0925
exonerate,0.11
exorcism,-0.4625
exorcist,-0.31
exotic,0.6375
expand,0.0875
expansion,0.35
expect,0.2375
expectancy,0.33
expectation,0.275
expedient,0.075
expedite,0.275
expedition,0.3825
expel,-0.3125
expendable,-0.2875
expense,-0.275
expensive,-0.41
experience,0.4725
experiment,0.2625
experimental,0.1625
experimentation,0.25
expert,0.435
expertise,0.275
expiration,-0.3875
expire,-0.46
explain,0.1025
explanation,0.345
explicit,-0.045
explode,-0.155
exploit,-0.3375
exploitation,-0.5275
exploration,0.4275
exploratory,0.2375
explore,0.5
explorer,0.225
explosion,-0.4575
explosive,-0.215
expo,0.315
export,-0.0525
expose,-0.215
exposition,0.1075
exposure,-0.0475
express,0.1325
expression,0.2875
expressive,0.2375
expressway,-0.1125
expulsion,-0.62
exquisite,0.6325
extend,0.215
extension,0
extensive,0.0625
extent,0.1425
exterior,0.1375
exterminate,-0.4525
extermination,-0.3375
exterminator,-0.4525
external,0.0925
extinct,-0.565
extinction,-0.475
extinguish,-0.0875
extinguisher,-0.06
extort,-0.4525
extortion,-0.7125
extra,0.3475
extract,0.0375
extraction,-0.285
extracurricular,0.275
extradition,-0.33
extraordinaire,0.46
extraordinary,0.6125
extraterrestrial,0.15
extravagance,0.185
extravagant,0.33
extravaganza,0.4725
extreme,0.1625
extremity,-0.09
eye,0.295
eyeball,0.1675
eyebrow,0.065
eyeful,0.0725
eyeglasses,0.0225
eyelash,0.1125
eyeliner,0.355
eyes,0.3925
eyesight,0.285
eyewitness,-0.1325
fable,0.1875
fabled,0.1975
fabric,0.2625
fabrication,-0.25
fabulous,0.71
facade,-0.0925
face,0.34
faceless,-0.605
facial,0.31
facilitate,-0.0925
facility,0.0825
fact,0.3075
faction,0.0275
factor,-0.025
factory,-0.0125
factual,0.2225
faculty,0.1575
fad,-0.1125
fade,-0.0875
fag,-0.7375
faggot,-0.67
fail,-0.6675
failure,-0.7125
faint,-0.25
fair,0.535
fairness,0.62
fairway,-0.0475
fairy,0.4275
faith,0.36
faithful,0.7375
faithless,-0.3575
fake,-0.595
faker,-0.56
falafel,0.13
falcon,0.125
fall,-0.2775
fallacy,-0.25
fallback,-0.0475
fallopian,-0.1025
fallout,-0.54
fallow,-0.1425
FALSE,-0.4325
fame,0.1125
famed,0.0825
familiar,0.2975
familiarity,0.45
family,0.5625
famine,-0.5125
famished,-0.1325
famous,0.2225
fan,0.4525
fanatic,-0.0825
fanatical,-0.285
fanciful,0.5125
fancy,0.6075
fanfare,0.075
fang,-0.095
fantasize,0.5
fantastic,0.84
fantasy,0.5375
faraway,-0.075
farce,-0.1675
fare,-0.035
farewell,-0.3925
farm,0.305
farmer,0.285
farmhouse,0.2025
farming,0.1175
farmland,0.395
fart,-0.2375
fascinate,0.5
fascinating,0.5925
fascination,0.5625
fascism,-0.625
fascist,-0.475
fashion,0.065
fashionable,0.5825
fastball,0.175
fasten,0.1575
fat,-0.565
fatal,-0.75
fatality,-0.5375
fate,0.095
fated,-0.1425
fateful,0
fathead,-0.3825
father,0.47
fatherhood,0.4425
fatherland,0.025
fatherly,0.3825
fathom,0.0525
fatigue,-0.34
fatigued,-0.5275
fatso,-0.58
fatten,-0.2775
fatty,-0.655
faucet,0.1375
fault,-0.3675
faulty,-0.38
faun,0.025
fauna,0.2625
faux,-0.1875
favor,0.4175
favorable,0.475
favorite,0.5975
favoritism,-0.0475
fawn,0.2875
fax,0.06
faze,-0.045
fear,-0.5175
fearful,-0.585
fearless,0.2025
fearsome,-0.42
feasible,0.21
feast,0.6425
feat,0.25
feather,0.325
feathered,0.3225
feature,0.15
fecal,-0.65
feces,-0.6925
federal,-0.485
federation,-0.08
fee,-0.535
feeble,-0.2825
feed,0.4875
feedback,0.2275
feeder,0.045
feel,0.3175
feeling,0.375
feign,-0.1375
feisty,0.19
feline,0.465
feller,-0.045
fellow,0.32
fellowship,0.3575
felon,-0.7
felony,-0.645
female,0.63
feminine,0.5825
femininity,0.3125
feminist,-0.185
femme,0.2925
femoral,-0.125
femur,-0.1125
fence,0.0125
fencing,0.0425
fend,-0.045
fender,0.0275
fennel,0.0875
fern,0.38
ferocious,-0.4475
ferret,-0.0275
ferry,0.325
ferryboat,0.215
fertile,0.5
fertility,0.2125
fertilize,0.1125
fertilizer,-0.1375
fess,-0.3575
fest,0.3925
festival,0.46
festive,0.535
fetal,-0.2625
fetch,0.08
fetish,0
fetus,-0.065
feud,-0.24
fever,-0.52
feverish,-0.4775
fiancee,0.535
fiasco,-0.2375
fib,-0.4625
fiber,0.105
fiberglass,-0.1575
fibrosis,-0.435
fickle,-0.0625
fiction,0.3675
fictional,0.2375
fictitious,0.2125
fiddle,0.0125
fiddler,0.155
fidelity,0.425
field,0.1825
field hockey,-0.035
fielder,-0.07
fiend,-0.3075
fiendish,-0.2625
fierce,-0.25
fiery,0.175
fiesta,0.43
fifteen,-0.015
fifty,-0.065
fig,0.0575
fight,-0.365
fighter,0.025
figment,0
figure,0.0225
file,0.11
filet,0.285
fill,0.14
filler,-0.025
fillet,0.425
filly,0.0125
film,0.3325
filmmaker,0.12
filter,0.125
filth,-0.595
filthy,-0.395
filtration,0.1375
fin,0.0675
final,-0.11
finale,0.065
finalist,0.31
finality,-0.1425
finalize,0.15
finance,-0.0475
financial,0
finch,-0.065
find,0.3625
finder,0.1925
fine,0.375
finesse,0.25
finger,0.2
fingernail,0.1425
fingerprint,0.0625
finish,0.3525
finite,0.17
fir,0
fire,-0.17
firearm,-0.25
fireball,-0.3225
firecracker,0.175
firefight,-0.17
firefighter,0.4
firefly,0.5125
firehouse,0.04
firelight,0.345
fireman,0.3675
fireplace,0.2375
firepower,0.21
fireside,0.25
firewall,-0.1425
firewood,0.2725
fireworks,0.45
firm,0.09
firmament,0.025
first,0.5825
firstborn,0.4125
fiscal,-0.2125
fish,0.355
fisherman,0.105
fishing,0.5125
fishing boat,0.3025
fishy,-0.2
fissure,-0.175
fist,-0.5125
fistfight,-0.25
fistful,0.1
fit,0.32
fitness,0.3625
five,0.1
fiver,0.06
fix,0.2775
fixable,0.46
fixation,-0.2225
fixer,0.3475
fixture,0.0125
fizz,0.095
fjord,0.1325
flabby,-0.4025
flaccid,-0.3625
flag,0.275
flagpole,0.0275
flagrant,-0.25
flagship,0.1125
flagstaff,0.125
flair,0.2225
flak,-0.1125
flake,-0.105
flaky,-0.355
flamboyant,0
flame,0.225
flamethrower,0.0675
flaming,-0.09
flamingo,0.435
flammable,-0.1875
flan,0.215
flank,-0.0125
flannel,0.1375
flap,0.185
flare,0.1
flares,-0.1075
flash,0.1325
flashback,0
flashlight,0.25
flashy,-0.0375
flask,0.125
flat,-0.1425
flatbed,-0.035
flatfoot,-0.1675
flatten,0.06
flatter,0.275
flattered,0.33
flattering,0.535
flattery,0.185
flatulence,-0.3025
flaunt,-0.1525
flavor,0.3625
flaw,-0.225
flawed,-0.315
flawless,0.5125
flea,-0.5
fleabag,-0.4
flee,-0.29
fleece,0.1975
fleet,0.1
flesh,0.05
fleshy,-0.0275
flex,0.08
flexibility,0.475
flexible,0.435
flick,0.1025
flicker,0.125
flier,-0.2025
flight,0.2775
flighty,-0.025
flimsy,-0.25
flinch,-0.25
fling,0.17
flip,0.15
flip flop,-0.06
flipper,0.21
flipping,0.0825
flirt,0.4325
flirtation,0.195
flirty,0.38
float,0.355
floater,-0.2
flock,0.0625
flood,-0.56
floor,0.035
flooring,0.08
floozy,-0.2625
flop,-0.2625
floppy,-0.0975
floral,0.605
florist,0.3875
floss,0
flotation,0.15
flounder,0.08
flour,0.0625
flourish,0.5525
flow,0.17
flower,0.575
flowery,0.6175
flu,-0.605
flue,-0.1375
fluent,0.3825
fluff,0.295
fluffy,0.5275
fluid,0.0125
fluke,-0.175
flunk,-0.7625
flunky,-0.5275
fluorescent,0.04
flurry,0.17
flush,-0.0825
flute,0.3225
flutter,0.175
flux,-0.2075
fly,0.265
flyboy,-0.075
flyer,-0.0125
foam,0.0625
focal,-0.0375
focus,0.37
foe,-0.4625
fog,0.1925
foggy,-0.0875
foil,-0.1075
fold,0.0475
folder,0.175
foliage,0.17
folk,0.2925
folklore,0.33
follow,-0.045
follower,-0.035
folly,-0.2225
fond,0.4475
fondle,-0.17
fondness,0.67
fondue,0.25
font,0.0225
food,0.63
fool,-0.36
foolhardy,-0.285
foolish,-0.5
foolishness,-0.225
foolproof,0.205
foot,-0.08
foot stool,0.0675
footage,0.0825
football,0.38
foothold,0.05
footing,0.0325
footlocker,0.0125
footloose,0.2625
